time,lux_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-05-23 07:40:54,295.42,296.945,4.0902454546024325,301.67,294.58,33.48115459882583,2684.088204350777,304.58,1.25,94.01834669338677,28427.302423442437,520.0,1.25,108.57087018544935,30632.929431647604,520.0,0.0,153.54084628670122,35693.11003366798,739.58,0.0
2022-05-23 07:43:24,295.42,296.4241666666667,1.976135606117557,299.17,294.58,33.96958904109589,2818.0834129682503,304.58,1.25,94.30266533066133,28461.10453010059,520.0,1.25,108.70404846756949,30635.964227392742,520.0,0.0,153.60208027621925,35686.38632744955,739.58,0.0
2022-05-23 07:45:54,292.5,295.86833333333334,2.3535969697539243,297.92,292.5,34.452309197651665,2948.6289648534425,304.58,1.25,94.58364729458917,28493.644975249666,520.0,1.25,108.63247327156095,30602.437163992632,520.0,0.0,153.66200172562554,35679.30731269404,739.58,0.0
2022-05-23 07:48:24,295.0,295.625,1.9748818182387688,297.92,292.5,34.96119140625,3075.4467381083186,304.58,1.25,94.86629258517034,28527.163565579373,520.0,1.25,108.56267997148967,30569.56029024481,520.0,0.0,153.72294954721863,35672.529274816734,739.58,0.0
2022-05-23 07:50:54,293.75,295.4166666666667,2.211624242481195,297.92,292.5,35.44458984375,3206.0231943522026,304.58,1.25,95.14768537074148,28560.022653513817,520.0,1.25,108.69457977207978,30572.19775071417,520.0,0.0,153.78330603448276,35665.59809501631,739.58,0.0
2022-05-23 07:53:24,296.25,295.2775,1.6839295455114978,297.08,292.5,35.93205078125,3338.6490096806024,304.58,1.25,95.43117234468937,28593.79176402049,520.0,1.25,108.82807117437723,30575.45971714587,520.0,0.0,153.84468763464025,35658.96982603389,739.58,0.0
2022-05-23 07:55:54,295.0,295.1041666666667,1.3627901515720964,296.67,292.5,36.4170703125,3469.5305240813627,304.58,1.25,95.71256513026051,28627.036814476767,520.0,1.25,108.76045551601423,30543.83287244187,520.0,0.0,153.9054780361757,35652.187090788226,739.58,0.0
2022-05-23 07:58:24,295.0,294.965,1.1197545455114766,296.25,292.5,36.9012890625,3599.9246257325362,304.58,1.25,95.99312625250501,28660.258887107484,520.0,1.25,108.8929160739687,30546.762883590047,520.0,0.0,153.96621609987088,35645.40281310922,739.58,0.0
2022-05-23 08:00:54,294.17,294.93083333333334,1.162462878844808,296.25,292.5,37.383066406249995,3728.997065921427,304.58,1.25,96.26992985971944,28693.46068575242,520.0,1.25,108.82475817923185,30514.94784702327,520.0,0.0,154.0265447504303,35638.516562528814,739.58,0.0
2022-05-23 08:03:24,294.58,294.82666666666665,1.0883151515720884,296.25,292.5,37.863203125,3857.965800679025,304.58,1.25,96.54756513026051,28726.605374707455,520.0,1.25,108.7568918918919,30483.23184520817,520.0,0.0,154.08699784946236,35631.678464563294,739.58,0.0
2022-05-23 08:05:54,296.25,294.82666666666665,1.0883151515720884,296.25,292.5,38.34498046875,3988.117686105501,304.58,1.25,96.82687374749497,28760.26102933416,520.0,1.25,108.89014925373135,30486.53586292217,520.0,0.0,154.148116938951,35625.04188471066,739.58,0.0
2022-05-23 08:08:24,297.08,295.035,1.4970272727841916,297.08,292.5,38.826738281249995,4118.605306170325,304.58,1.25,97.1070140280561,28794.092764595658,520.0,1.25,108.82321961620468,30455.01525968354,520.0,0.0,154.2095401804899,35618.50521315911,739.58,0.0
2022-05-23 08:10:54,298.33,295.2775,2.40640227278419,298.33,292.5,39.31013671875,4249.8738451869585,304.58,1.25,97.38840681362724,28828.26968522257,520.0,1.25,108.75806680881308,30424.322845335446,520.0,0.0,154.27144759450172,35612.12071792939,739.58,0.0
2022-05-23 08:13:24,297.92,295.48583333333335,2.9920083333902565,298.33,292.5,39.792734374999995,4380.25957724458,304.58,1.25,97.66896793587173,28862.190582985997,520.0,1.25,108.89241477272726,30428.112824441854,520.0,0.0,154.33312580506657,35605.68340087811,739.58,0.0
2022-05-23 08:15:54,298.75,296.00666666666666,2.8542242424811666,298.75,293.75,40.276953125,4511.016909289589,304.58,1.25,97.54789579158316,28798.79262886783,520.0,1.25,109.0271611071682,30432.084562531498,520.0,0.0,154.39510729613735,35599.346603530816,739.58,0.0
2022-05-23 08:18:24,300.0,296.42333333333335,4.022406060663015,300.0,293.75,40.763613281249995,4642.569616077367,304.58,1.25,97.43559118236473,28740.662059981212,520.0,1.25,108.96358410220014,30402.08103593765,520.0,0.0,154.45757185757188,35593.16305976686,739.58,0.0
2022-05-23 08:20:54,300.42,296.9791666666667,4.487790151572161,300.42,294.17,41.25109375,4774.073406237973,304.58,1.25,97.3245390781563,28683.200554601844,520.0,1.25,109.09936879432625,30406.50082394475,520.0,0.0,154.5201629502573,35587.02952541319,739.58,0.0
2022-05-23 08:23:24,298.75,297.1875,4.677184090966121,300.42,294.17,41.7353125,4903.415644520752,304.58,1.25,97.21139278557114,28624.77163888073,520.0,1.25,109.03524113475177,30376.35320508725,520.0,0.0,154.58198456922418,35580.685743186754,739.58,0.0
2022-05-23 08:25:54,297.08,297.36083333333335,4.210444697026751,300.42,294.17,42.21626953125,5030.616741242482,304.58,1.25,97.09907815631261,28567.215669159443,520.0,1.25,108.96992907801419,30345.74946741862,520.0,0.0,154.6430377035133,35574.13464961969,739.58,0.0
2022-05-23 08:28:24,297.5,297.56916666666666,3.6581719697540476,300.42,294.17,42.698046874999996,5157.772801266103,304.58,1.25,96.99011022044087,28511.62327872411,520.0,1.25,109.10354358610914,30349.418011973048,520.0,0.0,154.70421841541759,35567.63303733876,739.58,0.0
2022-05-23 08:30:54,297.92,297.88166666666666,2.5124333333904616,300.42,294.58,43.17982421875,5284.8692189516305,304.58,1.25,96.87863727454909,28454.355611380895,520.0,1.25,109.03828490432319,30318.73916514141,520.0,0.0,154.7655265410959,35561.18093745285,739.58,0.0
2022-05-23 08:33:24,297.5,298.125,1.470081818238966,300.42,296.25,43.6599609375,5411.070073579886,304.58,1.25,96.770501002004,28399.229722316504,520.0,1.25,109.1717563739377,30322.40601463084,520.0,0.0,154.8266024818143,35554.67547141428,739.58,0.0
2022-05-23 08:35:54,295.0,298.0208333333333,2.026426515208664,300.42,295.0,44.13521484375,5534.3421107171625,304.58,1.25,96.66486973947895,28346.151267335124,520.0,1.25,109.30326963906583,30325.37010190807,520.0,0.0,154.88655688622757,35547.865673334614,739.58,0.0
2022-05-23 08:38:24,294.58,297.8125,2.974911363693495,300.42,294.58,44.60884765625,5656.738617260704,304.58,1.25,96.55255511022044,28289.03454582199,520.0,1.25,109.23809624911536,30295.19245451759,520.0,0.0,154.9462804617358,35541.00427443972,739.58,0.0
2022-05-23 08:40:54,296.67,297.6741666666667,3.0483537879359006,300.42,294.58,45.0857421875,5780.72317870464,304.58,1.25,96.44358717434869,28233.50399714942,520.0,1.25,109.17794055201698,30267.50581367346,520.0,0.0,155.00684615384617,35534.39291266552,739.58,0.0
2022-05-23 08:43:24,297.5,297.63916666666665,3.0442810606631707,300.42,294.58,45.5634375,5905.057322015856,304.58,1.25,96.34130260521042,28181.87065226346,520.0,1.25,109.31112446958981,30271.16654317906,520.0,0.0,155.06771465185818,35527.880618920266,739.58,0.0
2022-05-23 08:45:53,300.42,297.8530769230769,3.3854397436421064,300.42,294.58,46.04603515625,6031.813296382522,304.58,1.25,96.24110220440883,28130.891956657604,520.0,1.25,109.25101131541724,30243.05711751857,520.0,0.0,155.1297779675491,35521.7252943548,739.58,0.0
2022-05-23 08:48:24,302.08,297.95166666666665,4.814706060663171,302.08,294.58,46.531875,6159.757488845599,304.58,1.25,96.14381763527054,28081.337582903576,520.0,1.25,109.19089816124469,30214.74074264632,520.0,0.0,155.19249679897567,35515.77457954473,739.58,0.0
2022-05-23 08:50:54,300.42,297.95166666666665,4.814706060663171,302.08,294.58,47.01447265625,6285.576902656983,304.58,1.25,96.04153306613227,28029.044911890134,520.0,1.25,109.32604240282684,30219.21597965868,520.0,0.0,155.25445392491469,35509.61421045713,739.58,0.0
2022-05-23 08:53:24,303.33,298.3333333333333,7.227533333390439,303.33,294.58,47.50275390625,6413.826791814272,304.58,1.25,95.94008016032063,27976.649977927424,520.0,1.25,109.46305084745762,30224.439823759898,520.0,0.0,155.31759914712154,35503.81532089728,739.58,0.0
2022-05-23 08:55:54,303.33,298.8541666666667,9.058499242481354,303.33,294.58,47.99103515625,6541.598910668235,304.58,1.25,96.14767767767768,27991.67089500227,520.0,1.25,109.40184322033898,30195.378416882766,520.0,0.0,155.3806905370844,35498.01340924578,739.58,0.0
2022-05-23 08:58:23,302.5,299.13461538461536,9.326093589795962,303.33,294.58,48.477695312499996,6668.066714051994,304.58,1.25,96.35403,28006.2324853445,520.0,1.25,109.53811573747352,30200.36796897524,520.0,0.0,155.4433745206647,35492.104140611176,739.58,0.0
2022-05-23 09:00:54,297.92,299.2708333333333,9.910771969754109,303.33,294.58,48.955410156250004,6789.556096113438,304.58,1.25,96.2132,27929.5297895496,520.0,1.25,109.47460127028936,30170.696743361324,520.0,0.0,155.50405451448043,35485.627293225836,739.58,0.0
2022-05-23 09:03:24,297.92,299.30583333333334,9.790244697026836,303.33,294.58,49.44072124756335,6897.1205211586675,304.58,1.25,96.08029,27858.15798299895,520.0,1.25,109.6074964739069,30174.448280460412,520.0,0.0,155.5646828437633,35479.14860489299,739.58,0.0
2022-05-23 09:05:54,296.67,299.445,8.715245454602583,303.33,294.58,49.91343079922027,7016.232470628696,304.58,1.25,96.28067932067933,27870.495860738112,520.0,1.25,109.73932346723045,30177.828585155465,520.0,0.0,155.6247276595745,35472.51731041963,739.58,0.0
2022-05-23 09:08:24,301.25,300.00083333333333,6.522735606117729,303.33,296.67,50.39426900584796,7139.337325685499,304.58,1.25,96.15247752247753,27801.403393855795,520.0,1.25,109.67766032417195,30148.790493534692,520.0,0.0,155.68666950233944,35466.442919924346,739.58,0.0
2022-05-23 09:10:54,301.67,300.41749999999996,5.578038636420768,303.33,296.67,50.87510721247563,7262.383559803128,304.58,1.25,96.0251048951049,27732.723935614034,520.0,1.25,109.61775898520082,30120.674281010928,520.0,0.0,155.74873724489797,35460.4180917693,739.58,0.0
2022-05-23 09:13:24,301.25,300.72999999999996,4.760709090966215,303.33,296.67,51.35430799220273,7384.549827303585,304.58,1.25,95.89856143856144,27664.67094252852,520.0,1.25,109.75271126760562,30125.308798492984,520.0,0.0,155.81057373565662,35454.33867088668,739.58,0.0
2022-05-23 09:15:54,301.67,300.8341666666667,4.8204628788450075,303.33,296.67,51.83432748538012,7506.66547381461,304.58,1.25,95.77368631368633,27597.587473497548,520.0,1.25,109.71133802816902,30106.983023578345,520.0,0.0,155.87253610875106,35448.30874983402,739.58,0.0
2022-05-23 09:18:24,301.67,300.8,4.7416000000571366,303.33,296.67,52.3135477582846,7628.314079967143,304.58,1.25,95.97917165668663,27612.32613068184,520.0,1.25,109.65207042253522,30079.218135949883,520.0,0.0,155.9344458598726,35442.27627975865,739.58,0.0
2022-05-23 09:20:54,307.08,301.355,7.977754545511764,307.08,296.67,52.80249512670565,7754.813702746747,307.08,1.25,95.85774451097805,27546.20461368895,520.0,1.25,109.7910063335679,30085.46541722596,520.0,0.0,155.99859932088285,35436.92299132814,739.58,0.0
2022-05-23 09:23:24,305.83,301.56333333333333,9.396315151572415,307.08,296.67,53.28818713450293,7879.592893386976,307.08,1.25,95.73174650698603,27477.300553490164,520.0,1.25,109.92886779184246,30091.319601180203,520.0,0.0,156.06216801018246,35431.40643829435,739.58,0.0
2022-05-23 09:25:54,296.25,300.9733333333333,11.29933333339043,307.08,296.25,53.754405458089664,7994.640860632347,307.08,1.25,95.58953093812376,27399.903732347237,520.0,1.25,110.05980323260715,30094.55437520733,520.0,0.0,156.12162001696353,35424.70846941517,739.58,0.0
2022-05-23 09:28:23,296.25,300.4525,12.819693181875135,307.08,296.25,54.220623781676416,8109.253259766575,307.08,1.25,95.45397205588823,27326.997014177083,520.0,1.25,109.99509486999297,30064.474578173074,520.0,0.0,156.18102161933024,35418.00911850633,739.58,0.0
2022-05-23 09:30:54,296.67,300.3483333333333,13.525469697026608,307.08,296.25,54.68684210526316,8223.822479070912,307.08,1.25,95.31758483033933,27253.37967248285,520.0,1.25,109.9321433591005,30035.307987737462,520.0,0.0,156.24055084745763,35411.35832610595,739.58,0.0
2022-05-23 09:33:24,295.83,300.1741666666667,14.812244697026564,307.08,295.83,55.150604288499025,8337.160829907749,307.08,1.25,95.51749750747757,27266.26566448981,520.0,1.25,110.06268960674157,30038.46922234626,520.0,0.0,156.2996738670055,35404.60646298683,739.58,0.0
2022-05-23 09:35:54,297.08,300.2083333333333,14.56503333339024,307.08,295.83,55.61600389863548,8451.240145914235,307.08,1.25,95.38497507477568,27195.139200473477,520.0,1.25,110.19392982456141,30041.91898426468,520.0,0.0,156.3592760372566,35398.00167812878,739.58,0.0
2022-05-23 09:38:24,297.08,299.86083333333335,15.224335606117409,307.08,295.83,56.08140350877193,8564.885422245254,307.08,1.25,95.25452642073779,27125.363025199695,520.0,1.25,110.13135438596491,30012.925915088454,520.0,0.0,156.41882776132036,35391.395386982615,739.58,0.0
2022-05-23 09:40:54,296.25,299.40916666666664,15.889517424299067,307.08,295.83,56.54865758754863,8660.409495465557,307.08,1.25,95.45472111553785,27138.557022354897,520.0,1.25,110.06673684210524,29982.89762424595,520.0,0.0,156.4779780033841,35384.689119650815,739.58,0.0
2022-05-23 09:43:24,298.75,299.2008333333333,15.57360833338991,307.08,295.83,57.02612840466926,8774.510761784837,307.08,1.25,95.65700497512438,27152.649940722134,520.0,1.25,110.19905329593266,29986.822894611836,520.0,0.0,156.53813530655393,35378.27967820504,739.58,0.0
2022-05-23 09:45:54,300.83,299.1308333333333,15.255299242480787,307.08,295.83,57.49710116731518,8890.150806590322,307.08,1.25,95.86095427435387,27167.477267148206,520.0,1.25,110.13856942496494,29958.522461250206,520.0,0.0,156.59912087912087,35372.120296732115,739.58,0.0
2022-05-23 09:48:24,302.92,299.23499999999996,15.962590909147478,307.08,295.83,57.97214007782101,9007.333729134521,307.08,1.25,95.66132206759444,27044.55177725542,520.0,1.25,110.08334502103786,29932.860014416958,520.0,0.0,156.66093789607098,35366.21523935668,739.58,0.0
2022-05-23 09:50:54,304.58,299.0266666666667,12.917515151571695,305.83,295.83,58.45040856031129,9125.651972347558,307.08,1.25,95.45919483101392,26918.829086614787,520.0,1.25,110.21964260686755,29938.378653518685,520.0,0.0,156.7234037162162,35360.51375807608,739.58,0.0
2022-05-23 09:53:24,309.17,299.305,17.978627272783918,309.17,295.83,58.93678988326848,9247.94865926589,309.17,1.25,95.67142005958293,26937.42563167929,520.0,1.25,110.16825508058864,29914.143648916597,520.0,0.0,156.78775432672015,35355.3911402251,739.58,0.0
2022-05-23 09:55:54,312.92,300.69416666666666,31.876608333390376,312.92,295.83,59.43046692607004,9373.449918690123,312.92,1.25,95.47860973187687,26816.056337230293,520.0,1.25,110.11803784162579,29890.162488854046,520.0,0.0,156.85363291139242,35350.75272791079,739.58,0.0
2022-05-23 09:58:24,307.08,301.59666666666664,32.89971515157244,312.92,295.83,59.91278210116731,9492.768929671913,312.92,1.25,95.68853174603176,26833.84647847769,520.0,1.25,110.25596638655462,29896.383011188722,520.0,0.0,156.91699283002953,35345.35512888561,739.58,0.0
2022-05-23 10:00:54,297.08,301.6308333333333,32.54646287884521,312.92,295.83,60.374027237354085,9602.20154105987,312.92,1.25,95.47854166666666,26704.645185855316,520.0,1.25,110.19381652661066,29867.621032025123,520.0,0.0,156.97608347386173,35338.73008929375,739.58,0.0
2022-05-23 10:03:24,298.75,301.87416666666667,30.177281060663447,312.92,296.25,60.83852140077821,9712.75137831649,312.92,1.25,95.67999999999999,26719.103211507987,520.0,1.25,110.32576627011898,29871.58527106853,520.0,0.0,157.03582806573957,35332.302029889484,739.58,0.0
2022-05-23 10:05:54,297.5,301.9091666666667,29.825881060663452,312.92,296.25,61.30058365758755,9821.714755604284,312.92,1.25,95.47393458870168,26592.914322301323,520.0,1.25,110.45665734265735,29875.18086873479,520.0,0.0,157.0949957877001,35325.72367785502,739.58,0.0
2022-05-23 10:08:24,304.17,302.5,27.789654545512033,312.92,296.25,61.77562256809338,9936.466942009498,312.92,1.25,95.27324083250744,26468.342103077903,520.0,1.25,110.59202655485674,29880.511956449587,520.0,0.0,157.15692210526316,35319.95123698425,739.58,0.0
2022-05-23 10:10:54,305.42,303.26416666666665,24.376608333390926,312.92,297.08,62.25391050583658,10051.944874931729,312.92,1.25,95.48130693069308,26485.834267467693,520.0,1.25,110.53583508036338,29854.076626976923,520.0,0.0,157.21932239057242,35314.33133693013,739.58,0.0
2022-05-23 10:13:24,307.08,303.9583333333333,23.32210606066377,312.92,297.08,62.735428015564196,10168.540369504735,312.92,1.25,95.69060336300693,26503.89752072475,520.0,1.25,110.67308659217876,29860.19022317064,520.0,0.0,157.28236853176273,35308.91654030521,739.58,0.0
2022-05-23 10:15:54,306.25,304.41,22.687309090966878,312.92,297.08,63.21533073929961,10283.883473672257,312.92,1.25,95.48865479723047,26377.455496208488,520.0,1.25,110.80956734124214,29866.030618667373,520.0,0.0,157.3450126156434,35303.39407785008,739.58,0.0
2022-05-23 10:18:24,300.0,304.1666666666667,24.18889696975471,312.92,297.08,63.6751067961165,10372.743839823384,312.92,1.25,95.69074110671937,26392.693978777665,520.0,1.25,110.74879972086532,29837.722222161625,520.0,0.0,157.40497688104244,35297.1024450268,739.58,0.0
2022-05-23 10:20:54,305.0,304.20166666666665,24.23516060611836,312.92,297.08,64.15165048543689,10485.786604080116,312.92,1.25,95.89736426456071,26409.862381682447,520.0,1.25,110.69093510118631,29810.421144236654,520.0,0.0,157.46699159663865,35291.41855908358,739.58,0.0
2022-05-23 10:23:24,307.5,304.0625,22.959002272784975,312.92,297.08,64.63304854368931,10600.724679988092,312.92,1.25,96.10604536489151,26427.948912381013,520.0,1.25,110.82817991631798,29816.629361862877,520.0,0.0,157.530004199916,35286.04420239494,739.58,0.0
2022-05-23 10:25:54,310.0,303.81916666666666,18.96700833339095,310.0,297.08,65.11930097087378,10717.56833803199,312.92,1.25,96.31677832512315,26446.960352628375,520.0,1.25,110.77297071129708,29790.24476604654,520.0,0.0,157.594013434089,35280.9838478923,739.58,0.0
2022-05-23 10:28:24,308.33,303.92333333333335,19.838315151572786,310.0,297.08,65.6031067961165,10832.345584881747,312.92,1.25,96.11562561576353,26320.43181496823,520.0,1.25,110.9106411149826,29796.6682927546,520.0,0.0,157.65726814939154,35275.70711365057,739.58,0.0
2022-05-23 10:30:54,309.58,304.965,17.30611818187599,310.0,297.5,66.08933980582525,10947.83504392145,312.92,1.25,96.32572834645669,26339.349803015837,520.0,1.25,111.04899025069638,29803.389798073713,520.0,0.0,157.7209941275168,35270.58547198654,739.58,0.0
2022-05-23 10:33:24,308.75,305.79833333333335,14.339451515209475,310.0,297.5,66.57477669902913,11062.054831613641,312.92,1.25,96.1235433070866,26211.752466053345,520.0,1.25,110.99298746518106,29776.720731486894,520.0,0.0,157.78431865828094,35265.35460424405,739.58,0.0
2022-05-23 10:35:54,307.5,306.63166666666666,7.584906060664202,310.0,300.0,67.057786407767,11174.629904429175,312.92,1.25,95.9180807086614,26081.832147347228,520.0,1.25,110.93640668523676,29749.86459962259,520.0,0.0,157.84706621961442,35259.96258593859,739.58,0.0
2022-05-23 10:38:24,309.17,307.04833333333335,7.430360606118888,310.0,300.0,67.54403883495145,11288.302156029795,312.92,1.25,96.12776794493607,26100.87725830048,520.0,1.25,111.07435629784273,29756.493671120817,520.0,0.0,157.9104608294931,35254.777789058295,739.58,0.0
2022-05-23 10:40:54,309.17,307.36083333333335,7.492008333391735,310.0,300.0,68.0311067961165,11401.485094687194,312.92,1.25,96.33704322200393,26119.7971510326,520.0,1.25,111.0189770354906,29730.124391083675,520.0,0.0,157.97380234505863,35249.58930535178,739.58,0.0
2022-05-23 10:43:24,252.92,302.8475,254.69958409096608,310.0,252.92,68.40895145631066,11467.66460162233,312.92,1.25,96.07468565815324,25967.346660323954,519.17,1.25,110.92474599860822,29690.585210746664,520.0,0.0,158.01354541649226,35238.601624317555,739.58,0.0
2022-05-23 10:45:54,307.5,302.95166666666665,255.6030878788449,310.0,252.92,68.89357281553397,11578.43028176286,312.92,1.25,96.28216879293424,25985.70564823872,519.17,1.25,111.06144645340753,29696.795630613287,520.0,0.0,158.0760920502092,35233.20114236072,739.58,0.0
2022-05-23 10:48:24,263.75,299.93083333333334,384.5624628788441,310.0,252.92,69.29324271844659,11651.905658919746,312.92,1.25,96.041324828263,25845.73512309581,519.17,1.25,111.16755385684505,29692.34555924165,520.0,0.0,158.1202885821832,35223.129637448066,739.58,0.0
2022-05-23 10:50:54,299.58,299.4791666666667,382.015062878844,310.0,252.92,69.76087378640777,11754.645369079544,312.92,1.25,96.24087254901961,25860.986979316465,519.17,1.25,111.1055872133426,29663.445496577697,520.0,0.0,158.17942725752508,35216.76383007752,739.58,0.0
2022-05-23 10:53:24,296.67,298.57666666666665,375.9953878788436,310.0,252.92,70.22366990291262,11854.347283198389,312.92,1.25,96.07298039215686,25764.81201348347,519.17,1.25,111.2344513888889,29666.744171484726,520.0,0.0,158.23730045967406,35210.055995635856,739.58,0.0
2022-05-23 10:55:54,282.5,296.285,381.89955454550926,309.58,252.92,70.63505813953488,11918.657118249213,312.92,1.25,96.25557296767875,25773.592583519472,519.17,1.25,111.16066666666667,29633.60252366916,520.0,0.0,158.28920634920638,35201.79218975849,739.58,0.0
2022-05-23 10:58:24,326.67,297.81333333333333,450.09378787884356,326.67,252.92,71.15912790697675,12045.269239820675,326.67,1.25,96.48102739726028,25800.29705721967,519.17,1.25,111.11813194444443,29612.64765147662,520.0,0.0,158.3595114822547,35198.92605001188,739.58,0.0
2022-05-23 11:00:54,326.67,299.2375,510.99503863642,326.67,252.92,71.68319767441861,12171.330996551313,326.67,1.25,96.30042074363992,25683.666622447727,519.17,1.25,111.26771686328938,29624.32662151972,520.0,0.0,158.42975792988315,35196.05242632969,739.58,0.0
2022-05-23 11:03:24,328.33,300.8691666666667,576.807571969754,328.33,252.92,72.2112984496124,12298.461772874032,328.33,1.25,96.12429549902153,25570.089393185903,519.17,1.25,111.22665510062455,29604.055323526045,520.0,0.0,158.50063829787234,35193.40551365752,739.58,0.0
2022-05-23 11:05:54,327.92,302.5708333333333,636.174081060664,328.33,252.92,72.7386046511628,12424.627051253276,328.33,1.25,96.35087976539589,25597.590995898492,519.17,1.25,111.1841498959056,29583.014281377462,520.0,0.0,158.5712885738115,35190.69276650743,739.58,0.0
2022-05-23 11:08:24,320.0,303.4733333333333,658.9425151515735,328.33,252.92,73.25135658914728,12542.496176797038,328.33,1.25,96.569287109375,25621.415523147254,519.17,1.25,111.32895977808599,29592.72337671033,520.0,0.0,158.638578574406,35186.880286761036,739.58,0.0
2022-05-23 11:10:54,323.75,304.68833333333333,691.7585606061198,328.33,252.92,73.77137596899225,12663.451664705142,328.33,1.25,96.3878125,25505.090502541592,519.17,1.25,111.28330790568654,29570.305647134777,520.0,0.0,158.707375,35183.57205088058,739.58,0.0
2022-05-23 11:13:24,312.08,309.61833333333334,426.5783424243045,328.33,263.75,74.26959302325581,12772.792546436158,328.33,1.25,96.59824390243902,25525.571597108472,519.17,1.25,111.42246015246015,29577.740504692356,520.0,0.0,158.77125364431487,35178.70946455273,739.58,0.0
2022-05-23 11:15:54,307.5,309.61833333333334,426.5783424243045,328.33,263.75,74.75893410852713,12877.45574429873,328.33,1.25,96.45475121951219,25443.840648009384,519.17,1.25,111.55824792243766,29583.86804190379,520.0,0.0,158.83317235636972,35173.26686623352,739.58,0.0
2022-05-23 11:18:24,322.08,314.4791666666667,223.65622651521653,328.33,282.5,75.27653100775193,12995.2014809526,328.33,1.25,96.27100487804879,25326.169670376,519.17,1.25,111.5129432132964,29561.811627298175,520.0,0.0,158.9011069496463,35169.71364798315,739.58,0.0
2022-05-23 11:20:54,320.42,316.21583333333336,203.39406287885387,328.33,282.5,75.75069632495165,13086.25551269265,328.33,1.25,96.08970731707316,25211.058640148676,519.17,1.25,111.65751557093425,29571.54164430805,520.0,0.0,158.96829450915143,35165.929955558684,739.58,0.0
2022-05-23 11:23:24,285.0,315.24333333333334,256.2158424243079,328.33,282.5,76.1947582205029,13170.112074990042,328.33,1.25,96.27383040935672,25221.245232630772,519.17,1.25,111.7773928077455,29571.85672766146,520.0,0.0,158.94576123128118,35159.026133461084,739.58,0.0
2022-05-23 11:28:24,325.83,318.14363636363635,163.52278545461937,328.33,285.0,76.7186073500967,13289.737389142203,328.33,1.25,95.67994146341464,24953.82395390287,517.5,1.25,111.72926694329183,29547.88582174594,520.0,0.0,159.01515176715176,35155.98110136008,739.58,0.0
2022-05-23 11:30:54,322.5,317.76454545454544,157.99260727280088,328.33,285.0,77.23762088974854,13405.55286661585,328.33,1.25,95.49945365853658,24838.412028216895,517.5,1.25,111.87492743607463,29558.15256802718,520.0,0.0,159.08310058187863,35152.47183146349,739.58,0.0
2022-05-23 11:33:24,320.0,317.0072727272727,146.69864181825497,327.92,285.0,77.70627413127413,13493.394739862973,328.33,1.25,95.71826510721247,24863.3027208897,517.5,1.25,112.01866022099446,29567.63976834883,520.0,0.0,159.14995429995847,35148.6193870719,739.58,0.0
2022-05-23 11:38:24,322.92,316.20799999999997,151.94604000008067,325.83,285.0,78.28623552123553,13603.467866845936,328.33,1.25,95.13035121951219,24601.42221882189,517.5,1.25,111.97262430939226,29545.13528253459,520.0,0.0,159.21796511627906,35145.154854602864,739.58,0.0
2022-05-23 11:43:24,305.42,314.63,173.4453000000893,325.83,285.0,78.8204835589942,13727.191211199986,328.33,1.25,95.3353118908382,24620.52193887829,517.5,1.25,111.91219613259668,29516.445007336715,520.0,0.0,159.27865504358653,35139.432681496,739.58,0.0
2022-05-23 11:53:24,310.83,317.9166666666667,63.87778666681402,325.83,305.42,79.4291650485437,13880.613118562362,328.33,1.25,94.319521484375,24199.245533201938,517.5,1.25,111.8563674033149,29489.699568965076,520.0,0.0,159.34153941908713,35134.37616313357,739.58,0.0
2022-05-23 11:55:54,315.0,317.5,54.44676666678901,325.83,305.42,79.93726213592234,13986.993465057772,328.33,1.25,94.123798828125,24073.47332778359,517.5,1.25,111.99656314699793,29497.813626991985,520.0,0.0,159.4061012028204,35129.84717168105,739.58,0.0
2022-05-23 11:58:24,307.5,314.88142857142856,51.548880952500475,322.92,305.42,80.37827519379846,14060.192393330106,328.33,1.25,94.33197073170732,24094.383006464042,517.5,1.25,112.13139310344827,29503.81598756788,520.0,0.0,159.4675,35124.369304780186,739.58,0.0
2022-05-23 12:05:54,307.08,311.4583333333333,43.12153666680551,322.92,305.42,80.94858252427184,14182.803074835261,328.33,1.25,94.53932748538013,24114.991032035145,517.5,1.25,112.05208275862068,29463.738485652168,520.0,0.0,159.52867384997927,35118.83698754409,739.58,0.0
2022-05-23 12:13:24,317.5,311.582,21.05042000017359,317.5,307.08,81.5284241245136,14315.50374546515,328.33,1.25,93.9372487804878,23842.116776993767,517.5,1.25,111.76336093857834,29378.782791803973,520.0,0.0,159.59411350455676,35114.62056206089,739.58,0.0
2022-05-23 12:15:54,311.67,311.59666666666664,16.84162666680556,317.5,307.08,82.03507782101167,14416.705342391751,328.33,1.25,94.14946393762183,23865.062365273385,517.5,1.25,111.9012275862069,29386.068037553363,520.0,0.0,159.65708488612836,35109.65075189628,739.58,0.0
2022-05-23 12:20:54,326.25,313.69,44.709000000118,326.25,307.08,82.57091439688716,14530.778619630242,328.33,1.25,93.55677073170732,23596.39317227654,517.5,1.25,111.8365724137931,29352.26160639394,520.0,0.0,159.72603890728476,35106.59984562831,739.58,0.0
