time,pressure_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-06-07 12:47:38,746.31,746.4115384615384,0.002964102574487019,746.48,746.31,746.4425740740741,0.8288428980280054,748.02,744.45,746.5334601113174,0.7775795671071992,748.02,744.45,746.6851992528019,0.7207934493702106,748.05,744.45,746.6684032476319,0.8900516998304786,748.77,744.25
2022-06-07 12:50:09,746.31,746.3925,0.0030386363749858787,746.47,746.31,746.4423290203327,0.8273404915452595,748.02,744.45,746.5333951762523,0.7776040609513306,748.02,744.45,746.6847945205479,0.7208339452908736,748.05,744.45,746.6686630581868,0.889615862349811,748.77,744.25
2022-06-07 12:52:39,746.29,746.3783333333332,0.003360606071970902,746.47,746.29,746.4429574861368,0.8269342000411795,748.02,744.45,746.5333580705009,0.7776206534581737,748.02,744.45,746.6843773349939,0.7208836930436457,748.05,744.45,746.6689147496618,0.889190998418761,748.77,744.25
2022-06-07 12:55:09,746.32,746.3658333333333,0.0027356060719816843,746.45,746.29,746.4436783733826,0.8264744074759632,748.02,744.45,746.5334044526901,0.7775985196362987,748.02,744.45,746.6840161892902,0.7209373181178345,748.05,744.45,746.6691772665765,0.8887529775049139,748.77,744.25
2022-06-07 12:57:39,746.22,746.35,0.00421818182957236,746.45,746.22,746.4442883548984,0.8259989833642293,748.02,744.45,746.5333858998144,0.7776097877951194,748.02,744.45,746.6836176836861,0.7210520132447451,748.05,744.45,746.6694046008118,0.8883576313304131,748.77,744.25
2022-06-07 13:00:09,746.23,746.34,0.005418181829582063,746.45,746.22,746.4449722735675,0.8254513418224952,748.02,744.45,746.5333766233766,0.7776153287656226,748.02,744.45,746.6832440846824,0.7211667279245013,748.05,744.45,746.6696508795669,0.8879169056977264,748.77,744.25
2022-06-07 13:02:39,746.21,746.3283333333333,0.006796969708381084,746.45,746.21,746.4456192236598,0.8249194769631741,748.02,744.45,746.5334415584415,0.7775687389116513,748.02,744.45,746.6829265255293,0.7213053241931601,748.05,744.45,746.6695265151515,0.8877337676357984,748.77,744.25
2022-06-07 13:05:09,746.17,746.305,0.007136363647799796,746.43,746.17,746.446247689464,0.8243579311289783,748.02,744.45,746.5334415584416,0.7775687389116513,748.02,744.45,746.6826073428749,0.7210199098588748,748.05,744.45,746.6697835497836,0.8872325918410249,748.77,744.25
2022-06-07 13:07:39,746.11,746.2808333333332,0.009135606072067983,746.43,746.11,746.446876155268,0.8237200383378437,748.02,744.45,746.5333951762523,0.7776057322605228,748.02,744.45,746.682277535781,0.7212228295261701,748.05,744.45,746.6700297619049,0.8867326919455889,748.77,744.25
2022-06-07 13:10:09,746.11,746.2541666666667,0.008990151526643635,746.4,746.11,746.4476524953789,0.8228687382762208,748.02,744.45,746.5333766233766,0.7776210854972845,748.02,744.45,746.6819415059116,0.7214259915949763,748.05,744.45,746.67029491342,0.8861756369572754,748.77,744.25
2022-06-07 13:12:39,746.05,746.2249999999999,0.009918181829708533,746.37,746.05,746.4483179297597,0.8220980913261212,748.02,744.45,746.5333209647496,0.777671597897737,748.02,744.45,746.6815930304916,0.7216713087434035,748.05,744.45,746.6705465367965,0.8856292546707528,748.77,744.25
2022-06-07 13:15:09,745.91,746.1866666666666,0.015424242435807256,746.32,745.91,746.448853974122,0.8213638693777345,748.02,744.45,746.5331261595547,0.7778736906517785,748.02,744.45,746.6811698817672,0.7220366130898056,748.05,744.45,746.6707765151515,0.8850837541039988,748.77,744.25
2022-06-07 13:17:39,745.8,746.1441666666668,0.025662878799483115,746.32,745.8,746.4490942698707,0.8210201040597337,748.02,744.45,746.5328756957329,0.778173523985972,748.02,744.45,746.68069695084,0.7225107219271439,748.05,744.45,746.6709794372294,0.8845779849661677,748.77,744.25
2022-06-07 13:20:09,745.83,746.1041666666666,0.030390151526791066,746.32,745.8,746.4493345656193,0.8206906674882244,748.02,744.45,746.5326994434138,0.7783879708536012,748.02,744.45,746.680261356565,0.7229470051246338,748.05,744.45,746.6711904761904,0.8840582305595458,748.77,744.25
2022-06-07 13:22:39,745.84,746.0666666666667,0.03206060607228041,746.32,745.8,746.4496303142329,0.8202820853015982,748.02,744.45,746.5320574606118,0.7781106052199451,748.02,744.45,746.6798568761667,0.723363927198894,748.05,744.45,746.6714069264069,0.8835250565616897,748.77,744.25
2022-06-07 13:25:09,745.8,746.0233333333334,0.0306424242541356,746.23,745.8,746.4484317343174,0.8195444860890816,748.02,744.45,746.5319369786839,0.7782714765345163,748.02,744.45,746.679446172993,0.7238156955752525,748.05,744.45,746.6716152597403,0.8830013685824384,748.77,744.25
