time,hum_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-05-28 01:38:27,44.16,44.02363636363636,0.013385454543863523,44.16,43.85,43.791947565543076,3.0799841923673665,49.01,41.44,44.581944186046506,4.936853106751517,50.24,40.91,44.573647206528555,7.016549189528835,50.24,39.54,44.959114340553874,11.270487119945045,50.67,36.96
2022-05-28 01:40:57,44.19,44.054545454545455,0.012087272725686268,44.19,43.87,43.78919475655431,3.073726742486471,49.01,41.44,44.58157992565056,4.932403455001266,50.24,40.91,44.57048336472065,7.003012517467965,50.24,39.54,44.95778996435426,11.266124626196474,50.67,36.96
2022-05-28 01:43:27,44.21,44.085454545454546,0.010047272725691002,44.21,43.9,43.7859925093633,3.0655302513508587,49.01,41.44,44.581273234200744,4.9325301913201045,50.24,40.91,44.56733207784056,6.989446583750412,50.24,39.54,44.95647381409377,11.261772587287135,50.67,36.96
2022-05-28 01:45:57,44.24,44.11636363636364,0.007945454543877652,44.24,43.93,43.782883895131086,3.0575226243929983,49.01,41.44,44.580938661710036,4.932638094838735,50.24,40.91,44.564193345888256,6.975789314352575,50.24,39.54,44.95516863175212,11.257427282306944,50.67,36.96
2022-05-28 01:48:27,44.25,44.14545454545455,0.005327272725700464,44.25,44.02,43.780018726591756,3.0504407125941913,49.01,41.44,44.58063138347261,4.928155548939782,50.24,40.91,44.56104205900815,6.961931451119271,50.24,39.54,44.95386070743077,11.253030181360128,50.67,36.96
2022-05-28 01:50:57,44.26,44.155,0.005936363634935715,44.26,44.02,43.777434456928844,3.0443755819999287,49.01,41.44,44.58024141132776,4.928241763227716,50.24,40.91,44.55789077212806,6.947990648865693,50.24,39.54,44.9525555250891,11.248625831735003,50.67,36.96
2022-05-28 01:53:27,44.29,44.1775,0.005384090907666421,44.29,44.08,43.775131086142316,3.0391661178685543,49.01,41.44,44.579842154131846,4.928301740860753,50.24,40.91,44.557722710163105,6.943674095064485,50.24,39.54,44.951250342747464,11.244139741754449,50.67,36.96
2022-05-28 01:58:27,44.29,44.20545454545454,0.004427272725710347,44.29,44.1,43.76998123827392,3.0353629695720894,49.01,41.44,44.57913568773235,4.932859810408892,50.24,40.91,44.55156308851224,6.919431286375273,50.24,39.54,44.94880416895228,11.237985071653302,50.67,36.96
2022-05-28 02:00:57,44.29,44.22272727272727,0.0037018181802585017,44.29,44.12,43.767898686679175,3.0308726438515965,49.01,41.44,44.5785873605948,4.932853072360997,50.24,40.91,44.54838041431261,6.904940842631128,50.24,39.54,44.948623526185905,11.235021802002498,50.67,36.96
2022-05-28 02:03:27,44.32,44.24090909090909,0.0032290909075338966,44.32,44.15,43.76581613508443,3.026248439814298,49.01,41.44,44.57802044609666,4.932800077721073,50.24,40.91,44.54521657250471,6.890421074297936,50.24,39.54,44.947304633945706,11.230333078593347,50.67,36.96
2022-05-28 02:05:57,44.3,44.25454545454545,0.0025472727257177656,44.32,44.16,43.76375234521576,3.021760705469054,49.01,41.44,44.57737918215613,4.9327136830638585,50.24,40.91,44.54203389830508,6.8758265139254515,50.24,39.54,44.94597203180696,11.225578751823067,50.67,36.96
2022-05-28 02:08:27,44.33,44.27,0.0019599999984472685,44.33,44.19,43.761763602251406,3.0173882372440817,49.01,41.44,44.57669144981412,4.932544392150052,50.24,40.91,44.538851224105464,6.86102060159544,50.24,39.54,44.94464217164793,11.220764154699303,50.67,36.96
2022-05-28 02:10:57,44.32,44.28181818181818,0.0014163636348125926,44.33,44.21,43.75968105065666,3.0127384319146224,49.01,41.44,44.575882899628255,4.932255126739833,50.24,40.91,44.53568110483364,6.846379827890128,50.24,39.54,44.943301343570056,11.215879443725473,50.67,36.96
2022-05-28 02:13:27,44.38,44.29727272727273,0.001601818180269365,44.38,44.24,43.7576923076923,3.008150491613588,49.01,41.44,44.575037174721196,4.931815719546957,50.24,40.91,44.53256748273698,6.831886934042358,50.24,39.54,44.941971483411024,11.210924718879301,50.67,36.96
2022-05-28 02:15:57,44.34,44.306363636363635,0.0013654545439070948,44.38,44.25,43.75559099437148,3.0033363511968796,49.01,41.44,44.57410780669145,4.931321900925016,50.24,40.91,44.529441305712496,6.817503770579091,50.24,39.54,44.94062791335344,11.205955639626463,50.67,36.96
2022-05-28 02:18:27,44.39,44.31909090909091,0.001569090907545353,44.39,44.26,43.7535459662289,2.998499244593598,49.01,41.44,44.57318773234201,4.930748433560964,50.24,40.91,44.52635279347143,6.80315107395094,50.24,39.54,44.93928434329585,11.20084855516612,50.67,36.96
2022-05-28 02:20:57,44.39,44.33090909090909,0.0015690909075471125,44.39,44.29,43.75155722326454,2.9938470065877008,49.01,41.44,44.57223977695167,4.930127350825597,50.24,40.91,44.52626725219573,6.798892084212424,50.24,39.54,44.937932547299155,11.19566599325461,50.67,36.96
2022-05-28 02:23:27,44.37,44.33818181818182,0.0014963636348208562,44.39,44.29,43.74954971857411,2.9892031803241053,49.01,41.44,44.57124535315985,4.929463936024871,50.24,40.91,44.52316813048933,6.784532392304366,50.24,39.54,44.93656155744447,11.190364970359303,50.67,36.96
2022-05-28 02:25:57,44.31,44.33583333333333,0.0014265151501122945,44.39,44.29,43.75059925093633,2.984183129905566,49.01,41.44,44.570139405204465,4.928723794501572,50.24,40.91,44.52001882057716,6.770046515652987,50.24,39.54,44.93516863175213,11.185031012422145,50.67,36.96
2022-05-28 02:28:27,44.35,44.340833333333336,0.0012265151501129736,44.39,44.29,43.7487265917603,2.980054285332764,49.01,41.44,44.56903345724907,4.9278926463214034,50.24,40.91,44.51685696361355,6.755166574631216,50.24,39.54,44.9337811900192,11.179630926327292,50.67,36.96
2022-05-28 02:33:27,44.33,44.346363636363634,0.0010254545439129506,44.39,44.3,43.74395872420263,2.9771040358870264,49.01,41.44,44.56685581395349,4.930470924256177,50.24,40.91,44.5106779661017,6.730105821480172,50.24,39.54,44.9311272627537,11.171500100672086,50.67,36.96
